,도로명전체주소,사업장명
1803231,"경기도 광명시 하안로 293-6, 두원빌딩 2층 (하안동)",홍콩반점0410광명하안점
1803505,"경기도 광명시 하안로 315, 한일빌딩 1층 105호 (하안동)",홍남손만두
1803506,"경기도 광명시 오리로 856, 한복빌딩 1층 103-1호 (철산동)",강정9단
1804213,"경기도 광명시 덕안로77번길 5, 지웰에스테이트 1층 110호 (일직동)",응급실국물떡볶이광명일직점
1804221,"경기도 광명시 도덕로 63, 에덴프라자 1층 106호~107호 (광명동)",코너빈
1804624,"경기도 광명시 소하로109번길 19, 서울프라자 102호 (소하동)",메이
1804625,"경기도 광명시 오리로 857, 일청빌딩 2층 205호 (철산동)",본죽앤비빔밥카페철산역점
1805381,"경기도 광명시 광명로848번길 29, 1층 104호 (광명동, 문영시티빌라)",무진
1805518,"경기도 광명시 도덕로 17, 원광빌딩 1층 일부호 (광명동)",토종순대국
1805774,"경기도 광명시 광명역로 26, 1층 118호 (일직동, 광명역파크자이)",킹콩떡볶이파크자이점
1806008,"경기도 광명시 하안로 112, 신촌프라자 1층 110호 (소하동)",그카페0427
1806545,"경기도 광명시 성채로50번길 13, 1층 일부호 (소하동)",소풍
1806746,"경기도 광명시 신촌로 5, 상가동 1호 (소하동)",카페시하
1806747,"경기도 광명시 일직로12번길 19, 108호 (일직동)",처갓집양념치킨광명역점
1806748,"경기도 광명시 철산로30번길 24, 서울종합빌딩 2층 일부호 (철산동)",철산점유케야
1807610,"경기도 광명시 오리로619번길 11, 1층 (하안동)",갤러리아우름
1807635,"경기도 광명시 오리로914번길 1-4, 1층 일부호 (광명동)",일상
1807636,"경기도 광명시 양지로 16, 지하2층 B2-9,10,19,20호 (일직동, 광명역써밋플레이스)",회와초스시앤
1807637,"경기도 광명시 광명로848번길 70, 1층 (광명동)",초원갈비
1807638,"경기도 광명시 오리로 1033, 1층 (광명동)",부덕이한방오리닭칼
1807662,"경기도 광명시 소하로109번길 19, 2층 205호 (소하동)",펀비어킹광명소하이마트점
1807663,"경기도 광명시 새터로 53-1, 1층 103,104호 (광명동, 금반석시티빌)",심장이치킨치킨
1807740,"경기도 광명시 광명로 928, 1층 일부호 (광명동)",굿앤굿피자
1808145,"경기도 광명시 광명로861번길 2-2, 1층 103호 (광명동, 장수빌라)",시골막창오리
1808721,"경기도 광명시 일직로12번길 24, 클레시아 1층 115,116호 (일직동)",미오커피앤베이커리
1809325,"경기도 광명시 일직로 72, 광명무역센터 A동 112,113,114,115호 (일직동)",생고기두루치기앤드엔한식부페
1809326,"경기도 광명시 신기로17번길 6, 케이스퀘어 1층 102호 (일직동)",페리카나치킨광명일직점
1809426,"경기도 광명시 하안로288번길 10, 신광빌딩 2층 2호 (하안동)",두찜하안점
1809607,"경기도 광명시 오리로 1022, 1층 (광명동)",명륜진사갈비광명사거리점
1810115,"경기도 광명시 새터로67번길 16, 1층 일부호 (광명동)",딜리버리킹
1810247,"경기도 광명시 시청로 75-1, 1층 102호 (철산동)",알콜충전소
1810892,"경기도 광명시 광명로 960, 1층 (광명동)",불화덕족발보쌈
1811420,"경기도 광명시 일직로12번길 22, 라까사타워 7층 (일직동)",네온카페앤라운지
1811421,"경기도 광명시 신촌북로 29, 1층 일부호 (소하동)",전설의뚝방할매포차
1811767,"경기도 광명시 오리로856번길 7, 202호 (철산동)",신룽푸마라탕철산점
1812483,"경기도 광명시 오리로856번길 26, 영일빌딩 2층 일부호 (철산동)",금복주류철산점
1863184,"경기도 광명시 광명역로 26, 1층 129호 (일직동, 광명역파크자이)",하루도시락
1863185,"경기도 광명시 광명로 823, 현대타운 1층 103호 (광명동)",욜로펍
1863292,"경기도 광명시 광이로13번길 21, 1층 (광명동)",꽃잎김밥
1864160,"경기도 광명시 철망산로 87, 세이브존 지하1층 일부호 (철산동)",크레이지토마토익스프레스세이브존광명점
1864161,"경기도 광명시 밤일로 16, 1층~2층 (하안동)",주식회사 우리한우힘센놈
1864670,"경기도 광명시 철산로30번길 19, 중앙시장 지층층 6,10,7(일부)호 (철산동)",넘맛나아구동태찜탕
1864671,"경기도 광명시 소하로109번길 14, 신한빌딩 1층 일부호 (소하동)",명륜진사갈비광명소하점
1864735,"경기도 광명시 하안로 108, 에이스 광명타워 1층 113호 (소하동)",얼큰순대국
1865049,"경기도 광명시 오리로403번길 32, 1층 (소하동)",다복능이버섯
1865050,"경기도 광명시 광명로 876, 2층 전부호 (광명동)",이얼싼훠궈
1865051,"경기도 광명시 하안로 238, 1304동 2층 201호 (하안동, 하안13단지고층주공아파트)",인정국수집
1865235,"경기도 광명시 오리로 127, 2층 (일직동)",케이티엑스광명역점기아오토큐
1865366,"경기도 광명시 오리로 1008, 1층 (광명동)",김종용누룽지통닭광명사거리역점
1865438,"경기도 광명시 오리로985번길 12, 1층 (광명동)",훌랄라숯불바베큐
1865463,"경기도 광명시 시청로 71-1, 1층 일부호 (철산동)",마실
1865555,"경기도 광명시 서독로 179-9, 2층 (가학동)",크레이져커피광명역점
1865556,"경기도 광명시 기아로62번길 18, 1층 일부호 (소하동)",강철수산
1865633,"경기도 광명시 광명로848번길 29, 1층 105호 (광명동, 문영시티빌라)",엠바
1866578,"경기도 광명시 오리로 1005, 1층 101호 (광명동)",우아비(우아한바비큐)
1866579,"경기도 광명시 신기로 21, GSsteelTower 1층 102,103호 (일직동)",교촌치킨광명역점
1866865,"경기도 광명시 도덕로 57, 한성빌딩 1층 104호 (광명동)",광명어시장
1866907,"경기도 광명시 광명역로 26, 상가동 1층 134호 (일직동, 광명역파크자이)",명인만두광명역파크자이점
1866944,"경기도 광명시 오리로 984, 3층 일부호 (광명동)",풍경
1867590,"경기도 광명시 하안로 293-12, 대연빌딩 1층 101호 (하안동)",동이네야채곱창
1868009,"경기도 광명시 양지로 16, B2층 11,12,21,22호 (일직동, 광명역써밋플레이스)",연안식당
1868797,"경기도 광명시 하안로 361, 하안주공 2단지 교육센터 1층 106-1호 (하안동)",뮤즈
1868812,"경기도 광명시 광명로 935, 1층 (광명동)",우드몬스터
1869216,"경기도 광명시 광명로952번길 29, 지층 3호 (광명동)",고센새참
1869268,"경기도 광명시 가학로 177, 1층 (가학동)",금천한우타운식당
1869910,"경기도 광명시 도덕공원로 66, 1층 (철산동)",해찬솔푸드
1870172,"경기도 광명시 광명로888번길 24, 1층 일부호 (광명동)",오렌지분식
1870504,"경기도 광명시 광명로 837, A동 109,110호 (광명동)",본가뒷고기
1870505,"경기도 광명시 광명역로 26, 상가동 132호 (일직동, 광명역파크자이)",국수나무광명역사점
1870592,"경기도 광명시 오리로 872, 1층 102호 (철산동)",미카도스시철산역점
1870593,"경기도 광명시 일직로 17, 롯데아울렛 5층 일부호 (일직동)",두끼광명롯데아울렛점
1870898,"경기도 광명시 일직로 17, 롯데아울렛 5층 일부호 (일직동)",코코로벤또광명점
1870899,"경기도 광명시 오리로 366, 태화빌딩 1층 일부호 (소하동)",차이나타운
1871001,"경기도 광명시 소하로109번길 20, 1층 103호 (소하동)",두부자통닭
1871113,"경기도 광명시 철망산로 87, 세이브존 지하1층 일부호 (철산동)",육수당
1871114,"경기도 광명시 오리로 392-1, 1층 일부호 (소하동)",괴물떡볶이
1872001,"경기도 광명시 밤일로 42, 1,2,3층 (하안동)",경복궁
1872032,"경기도 광명시 광명로 861, 1층 (광명동)",광명화로갈비
1872033,"경기도 광명시 너부대로 39, 1층 왼쪽일부호 (광명동)",두찜광명1호점
1872034,"경기도 광명시 안양천로 459, 3층 (철산동)",매란방철산점
1872197,"경기도 광명시 하안로288번길 4, 신영빌딩 2층 202호 (하안동)",박쉐프의하안면사무소
1872581,"경기도 광명시 범안로 1035, 송화빌딩 1층 110호 (하안동)",옛날통닭하안점
1872683,"경기도 광명시 명일로 7, 1층 101호 (광명동)",광명치킨호프
1873114,"경기도 광명시 신기로 7, 골드스타빌딩 1층 105호 (일직동)",참치가게
1873538,"경기도 광명시 광오로17번길 11-19, 1층 일부호 (광명동)",골목포차
1873969,"경기도 광명시 기아로6번길 6, 이윤빌딩 1층 일부호 (소하동)",달빛포차
1874095,"경기도 광명시 광명로 837, A동 1층 108호 (광명동)",열린호프
1874096,"경기도 광명시 소하로 86, 제일프라자 1층 111호 (소하동)",경기족발
1874248,"경기도 광명시 금하로527번길 27, 1층 일부호 (소하동)",고씨네닭강정
1874249,"경기도 광명시 오리로856번길 8, 금봉빌딩 2층 201호일부호 (철산동)",맘스터치광명철산점
1874454,"경기도 광명시 기아로62번길 16-13, 1층 (소하동)",민속보리밥
1874482,"경기도 광명시 소하로 86, 제일프라자 112호 (소하동)",정스비어
1874483,"경기도 광명시 기아로 17, 1층 (소하동)",이차돌소하사거리점
1874484,"경기도 광명시 광명로893번길 13-1, 1층 (광명동)",신짱과후쿠마루
1874689,"경기도 광명시 일직로99번길 26, 1층 101호 (일직동)",처비핑거스
1874959,"경기도 광명시 철산로 15, 웅진빌딩 2층 2호 (철산동)",돈까스브로스
1894552,"경기도 광명시 밤일안로 7, 2층, 3층 (하안동)",투썸플레이스광명밤일점
1901715,"경기도 광명시 기아로62번길 16-5, 1층 (소하동)",만물포차
1902250,경기도 광명시 철산로 13-12 (철산동),만나분식
1902370,"경기도 광명시 광명로893번길 4 (광명동,,1층 102호)",뻥쟁이네제주돼지
1902478,"경기도 광명시 하안로287번길 7 (하안동,103,104,105,106호)",금돈집
1913264,"경기도 광명시 오리로 992, 광명리더스빌딩 2층 204호 (광명동)",룽푸청마라탕
1926721,"경기도 광명시 신촌로15번길 23-1, 1층 일부호 (소하동)",재미나반점
1926808,"경기도 광명시 철산로30번길 14, 1층 일부호 (철산동)",광명대창집
1927153,"경기도 광명시 하안로 293-14, 1층 일부호 (하안동)",인생역전
1927216,"경기도 광명시 일직로 22, 광명역 효성 해링턴타워 The First 2층 233호 (일직동)",돈통마늘보쌈
1927688,"경기도 광명시 광복로43번안길 22, 1층 일부호 (광명동)",광명꽃돼지
1928598,"경기도 광명시 광명역로 28, 2층 215호 (일직동, 광명역센트럴자이)",훌랄라참숯바베큐
1928599,"경기도 광명시 덕안로77번길 5, 지웰에스테이트 1층 107호 (일직동)",부어치킨
1929011,"경기도 광명시 시청로 49-1, 2층 (철산동)",훈이네식당
1929545,"경기도 광명시 하안로 60, 광명테크노파크 A동 207호 (소하동)",새롬이네
1929693,"경기도 광명시 광오로 2, 지하층 (광명동)",잘될거야
1929694,"경기도 광명시 일직로 22, 광명역 효성 해링턴타워 The First 1층 124호 (일직동)",모꼬지김밥
1929951,"경기도 광명시 양지로 16, 지하1층 39~50호 (일직동, 광명역써밋플레이스)",송도갈매기
1930419,"경기도 광명시 오리로949번길 9, 1층 일부호 (광명동)",착한김밥
1930420,"경기도 광명시 가림로 220, 102호 (철산동)",스시야
1930421,"경기도 광명시 안재로2번길 21, 1층 (하안동)",맛집푸드
1930549,"경기도 광명시 광명로928번길 34, 1층 (광명동)",아뜰리에커피앤샐러드
1930550,"경기도 광명시 일직로 22, 광명역효성해링턴타워The First 1층 104,105,106호 (일직동)",하남돼지집광명역점
1931035,"경기도 광명시 오리로396번길 5, 1층 일부호 (소하동)",별빛바다
1931067,"경기도 광명시 오리로 912, 1층 일부호 (광명동)",유로코피자개봉광명점
1931261,"경기도 광명시 오리로856번길 20, 2층 (철산동)",탐라포차철산점
1931464,"경기도 광명시 광명로 864, 1층 (광명동)",곱분이곱창(광명사거리역점)
1931465,"경기도 광명시 금하로 534, 2층 (소하동)",경성화로
1931596,"경기도 광명시 금오로 677, 1층 (옥길동)",오생도토리묵집
1931759,"경기도 광명시 금하로527번길 10-6, 1층 일부호 (소하동)",아빠손타코야끼
1932010,"경기도 광명시 광명로 960, 1층 3호 (광명동)",지인
1932011,"경기도 광명시 양지로 16, 지하2층 57,58,59호 (일직동, 광명역써밋플레이스)",계열사
1932421,"경기도 광명시 신기로 7, 골드스타빌딩 지하1층 101호 (일직동)",민들레밥상한식뷔페
1932697,"경기도 광명시 소하로109번길 19, 서울프라자 303일부호 (소하동)",르꾸떼
1933432,"경기도 광명시 철산로30번길 19, 중앙시장 지하1층 1,2,3,4,5,8호 (철산동)",해적아구찜
1933800,"경기도 광명시 일직로 28, 광명트리플타워오피스텔 2층 220호 (일직동)",홍익궁중전통육개장광명점
1934201,"경기도 광명시 너부대로 48, 1층 (광명동)",부엌
1934205,"경기도 광명시 신기로 7, 골드스타빌딩 2층 203호 (일직동)",광명2층집
1934890,"경기도 광명시 양지로 16, B2층 (45-2),46,47,48호 (일직동, 광명역써밋플레이스)",롱브레드
1935057,"경기도 광명시 광이로13번길 9, 1층 (광명동)",네자매식당
1935116,"경기도 광명시 양지로 16, 지하1층 B1-30,31호 (일직동, 광명역써밋플레이스)",청담미역광명아브뉴프랑점
1935239,"경기도 광명시 성채안로 38, 1(일부)층 (소하동)",60계치킨소하일직점
1935244,"경기도 광명시 소하로109번길 13-8, 광장프라자 106호 (소하동)",2도비어광명소하점
1935284,"경기도 광명시 소하로76번길 7, 우심프라자 1층 107호 (소하동)",든든김밥
1955012,경기도 광명시 도덕로 48 (광명동),김밥사랑
1955013,"경기도 광명시 하안로288번길 19 (하안동,부림코아 106호)",남원추어탕
1955014,"경기도 광명시 도덕로 32, 1층 (광명동)",맛닭꼬(광명점)
